timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
9851;463;1874;208.06
9851;471;1709;208.27
9900;481;1823;208.45
9900;478;1891;208.63
9900;481;1723;208.81
9902;486;1776;208.99
9947;482;1862;209.16
9947;501;1670;209.37
9947;243;1711;209.56
9947;434;1731;209.71
9995;454;1591;209.84
9995;465;1639;209.97
9995;478;1638;210.11
9995;491;1501;210.22
9997;497;1567;210.26
10049;498;1569;210.28
10051;320;1444;210.3
10051;1219;1562;210.31
10051;221;1530;210.36
10053;81;1286;210.51
10097;90;1355;210.7
10099;187;1353;210.9
10099;112;1129;211.06
10099;207;1155;211.19
10137;187;1168;211.39
10137;277;937;211.64
10137;418;1008;211.9
10193;128;1136;212.19
10195;310;939;212.54
10195;230;1040;212.87
10195;79;1212;213.25
10195;60;1072;213.67
10233;223;1088;214.12
10235;165;1331;214.55
10235;194;1187;214.97
10235;145;1224;215.39
10275;167;1453;215.78
10276;464;1343;216.14
10276;166;1365;216.43
10278;451;1589;216.62
10331;304;1525;216.72
10331;89;1535;216.78
10331;453;1791;216.75
10331;465;1793;216.68
10331;309;1738;216.62
10379;352;1951;216.53
10379;362;1930;216.41
10379;29;1887;216.26
10381;1095;1991;216.04
10427;784;1915;215.74
10427;493;1853;215.45
10427;224;1972;215.18
10429;0;2077;215.0
10473;0;1925;214.92
10473;0;1865;214.9
10475;0;2038;214.88
10475;0;1975;214.87
10515;0;2019;214.93
10515;0;2234;215.07
10515;0;2207;215.23
10515;0;2198;215.36
10555;0;2446;215.4
10555;2;2407;215.38
10555;150;2375;215.31
10603;192;2555;215.26
10603;213;2508;215.19
10603;227;2429;215.13
10603;228;2625;215.05
10605;231;2621;214.93
10655;223;2486;214.86
10657;208;2682;214.83
10657;179;2652;214.82
10657;202;2479;214.82
10697;224;2607;214.78
10699;242;2539;214.67
10699;256;2307;214.56
10699;263;2362;214.42
10739;278;2304;214.24
10739;286;2064;214.01
10739;287;2059;213.76
10739;287;2029;213.49
10779;288;1765;213.23
10781;288;1757;212.93
10781;287;1762;212.58
10833;283;1558;212.17
